style,brand,color,price,occasion,match_success
FAS,New Balance,BLK,755,sport,0
SOC,Nike,NEU,619,sport,0
VIN,New Balance,NEU,169,casual,0
SOC,Converse,COL,631,formal,0
SOC,Nike,BLK,961,formal,1
CAS,Converse,COL,731,sport,1
CAS,Converse,WHT,134,sport,1
FAS,Nike,COL,232,sport,1
VIN,Adidas,COL,973,sport,0
VIN,Nike,BLK,735,casual,1
CAS,Vans,COL,382,casual,0
SOC,Vans,COL,280,sport,1
CAS,Nike,NEU,238,formal,1
VIN,Adidas,NEU,840,casual,1
FAS,Converse,COL,756,sport,1
ESP,Nike,COL,116,sport,1
FAS,Converse,COL,241,formal,0
FAS,Vans,BLK,465,formal,0
CAS,Converse,NEU,445,sport,1
CAS,Converse,WHT,859,casual,1
ESP,Nike,WHT,995,sport,1
VIN,Converse,NEU,600,formal,1
SOC,Converse,WHT,859,formal,0
SOC,Converse,NEU,830,formal,0
CAS,Converse,BLK,492,sport,0
SOC,Converse,COL,866,casual,1
VIN,Nike,WHT,294,casual,1
VIN,New Balance,NEU,394,sport,0
ESP,Adidas,NEU,350,formal,1
ESP,Adidas,NEU,731,sport,1
FAS,Nike,WHT,316,formal,1
CAS,Adidas,BLK,802,sport,1
VIN,Converse,NEU,663,sport,1
SOC,Converse,NEU,626,sport,0
ESP,Vans,BLK,734,casual,1
CAS,Adidas,COL,636,formal,1
VIN,New Balance,COL,662,sport,1
FAS,Converse,BLK,166,sport,1
FAS,Vans,WHT,194,formal,1
SOC,Nike,BLK,810,casual,1
VIN,Nike,WHT,301,casual,1
SOC,Nike,WHT,678,casual,0
VIN,Adidas,COL,144,sport,0
SOC,Nike,BLK,323,sport,0
VIN,New Balance,NEU,423,casual,1
SOC,Converse,BLK,551,formal,0
FAS,New Balance,BLK,209,formal,1
CAS,Converse,COL,426,sport,0
ESP,Vans,NEU,165,formal,1
VIN,Adidas,COL,109,casual,1
CAS,Converse,NEU,369,formal,0
CAS,Vans,BLK,681,sport,0
CAS,Vans,NEU,179,sport,1
ESP,Vans,BLK,279,sport,0
CAS,Vans,COL,624,formal,1
SOC,Nike,WHT,788,formal,1
SOC,Vans,COL,446,casual,1
ESP,Converse,COL,291,sport,1
FAS,Adidas,BLK,841,formal,1
VIN,Adidas,COL,855,formal,0
ESP,Nike,COL,824,formal,0
CAS,Adidas,NEU,553,casual,1
FAS,Converse,BLK,153,casual,1
FAS,Vans,COL,891,formal,0
SOC,Converse,NEU,388,casual,1
SOC,New Balance,NEU,514,casual,1
FAS,Vans,NEU,228,casual,1
CAS,Adidas,BLK,420,casual,1
ESP,Nike,WHT,566,sport,1
SOC,Converse,BLK,934,sport,1
VIN,Converse,WHT,193,casual,1
FAS,Adidas,COL,607,formal,0
VIN,New Balance,WHT,566,formal,0
ESP,New Balance,WHT,762,sport,1
FAS,Converse,BLK,808,casual,0
VIN,Converse,WHT,976,sport,0
SOC,Vans,BLK,934,sport,0
CAS,Vans,WHT,441,casual,0
CAS,New Balance,WHT,961,formal,1
ESP,Vans,COL,267,casual,0
CAS,Converse,NEU,392,sport,1
ESP,Vans,WHT,349,sport,0
VIN,Adidas,BLK,478,sport,0
VIN,Converse,COL,328,casual,0
VIN,Vans,NEU,504,sport,1
ESP,Adidas,BLK,189,sport,1
VIN,Nike,COL,309,formal,1
SOC,Vans,NEU,985,formal,1
FAS,Adidas,COL,332,sport,0
FAS,New Balance,COL,378,casual,0
VIN,New Balance,COL,945,formal,1
CAS,New Balance,BLK,885,casual,0
CAS,Converse,BLK,516,casual,1
VIN,Converse,COL,287,casual,0
FAS,Vans,NEU,815,formal,0
VIN,New Balance,WHT,823,sport,1
FAS,Converse,COL,781,casual,1
VIN,Converse,COL,634,casual,0
VIN,Nike,WHT,517,formal,1
VIN,Converse,NEU,984,casual,1
SOC,Adidas,BLK,467,formal,1
SOC,Adidas,WHT,226,formal,1
VIN,Vans,NEU,559,formal,0
CAS,New Balance,COL,329,formal,1
VIN,Nike,COL,232,casual,1
SOC,Nike,BLK,286,sport,1
CAS,Nike,BLK,891,casual,0
ESP,Vans,WHT,395,sport,0
ESP,Converse,COL,451,formal,0
FAS,Nike,NEU,908,casual,0
SOC,Vans,NEU,314,sport,1
VIN,Converse,BLK,163,sport,1
SOC,Nike,NEU,214,casual,1
SOC,Nike,NEU,604,sport,1
CAS,Nike,BLK,660,casual,1
CAS,Nike,BLK,248,casual,0
VIN,Converse,BLK,470,casual,1
CAS,Nike,WHT,868,casual,0
VIN,Nike,WHT,169,formal,1
FAS,Converse,NEU,762,sport,0
FAS,New Balance,COL,782,sport,1
FAS,Adidas,BLK,881,formal,1
FAS,Converse,BLK,929,formal,0
SOC,New Balance,COL,475,formal,0
VIN,Adidas,NEU,165,casual,1
CAS,Adidas,COL,637,sport,0
VIN,Vans,WHT,598,sport,0
CAS,Nike,WHT,918,sport,1
SOC,New Balance,WHT,721,formal,1
VIN,Adidas,WHT,970,casual,0
CAS,Converse,WHT,573,sport,0
FAS,Vans,BLK,783,sport,0
ESP,Vans,COL,728,sport,0
VIN,Adidas,NEU,168,casual,0
ESP,Adidas,COL,438,casual,1
FAS,Vans,COL,320,sport,1
CAS,Nike,NEU,304,sport,0
ESP,Vans,BLK,624,formal,0
SOC,Adidas,NEU,435,sport,0
FAS,Nike,COL,799,sport,0
VIN,Adidas,NEU,974,casual,1
ESP,New Balance,NEU,178,formal,0
CAS,Nike,NEU,427,sport,0
SOC,Nike,COL,473,casual,0
ESP,Nike,BLK,936,formal,0
FAS,New Balance,WHT,884,casual,1
FAS,Converse,COL,836,formal,0
CAS,Adidas,COL,444,formal,0
FAS,New Balance,NEU,505,casual,1
ESP,New Balance,COL,986,sport,0
FAS,Adidas,BLK,908,sport,0
ESP,Adidas,COL,575,casual,0
SOC,Converse,BLK,936,casual,1
FAS,Nike,COL,243,formal,1
FAS,New Balance,NEU,407,formal,0
SOC,Adidas,NEU,904,formal,1
CAS,Converse,COL,531,casual,1
ESP,Vans,BLK,578,sport,1
VIN,New Balance,COL,162,formal,0
CAS,Converse,NEU,103,formal,1
SOC,Vans,COL,456,sport,1
CAS,Converse,BLK,293,formal,0
ESP,Adidas,WHT,112,casual,1
ESP,New Balance,BLK,126,formal,1
ESP,Nike,WHT,724,formal,1
SOC,Nike,COL,130,formal,0
SOC,Adidas,WHT,724,casual,1
SOC,Converse,WHT,122,casual,0
ESP,Adidas,BLK,133,formal,1
SOC,Adidas,COL,776,sport,0
ESP,Nike,NEU,350,formal,1
SOC,Nike,COL,870,formal,0
CAS,Vans,NEU,177,sport,1
VIN,Converse,NEU,194,formal,0
FAS,New Balance,NEU,263,casual,0
CAS,Adidas,WHT,597,casual,0
CAS,Nike,NEU,410,formal,1
VIN,Nike,COL,299,casual,0
FAS,Vans,WHT,396,formal,1
SOC,Adidas,NEU,161,casual,0
CAS,Vans,BLK,623,formal,0
FAS,Vans,BLK,503,sport,0
VIN,Nike,NEU,790,sport,1
SOC,Converse,WHT,311,sport,0
ESP,Nike,BLK,434,sport,1
SOC,Adidas,COL,558,casual,0
VIN,New Balance,NEU,145,casual,1
CAS,New Balance,WHT,713,casual,0
SOC,Vans,BLK,221,sport,0
VIN,Nike,BLK,581,sport,0
ESP,Nike,WHT,642,casual,1
CAS,Converse,BLK,550,casual,0
ESP,Converse,NEU,921,formal,0
CAS,Converse,COL,854,casual,1
VIN,Nike,COL,390,formal,0
SOC,Converse,COL,334,formal,1
SOC,Nike,BLK,726,formal,0
CAS,Nike,BLK,978,formal,0
SOC,New Balance,COL,524,casual,0
ESP,Adidas,COL,798,casual,1
CAS,Nike,WHT,161,formal,1
VIN,New Balance,BLK,518,sport,1
CAS,New Balance,WHT,613,sport,0
FAS,Vans,BLK,667,formal,1
CAS,Converse,COL,540,sport,1
FAS,Vans,WHT,626,casual,1
ESP,Adidas,COL,362,sport,1
VIN,Converse,NEU,496,casual,1
SOC,New Balance,NEU,707,casual,1
CAS,Converse,COL,819,sport,0
VIN,Converse,BLK,137,casual,1
ESP,Converse,BLK,987,casual,1
CAS,Nike,BLK,531,formal,1
FAS,Converse,WHT,898,casual,1
SOC,New Balance,WHT,914,sport,0
CAS,Converse,WHT,193,casual,0
ESP,Vans,WHT,895,formal,1
ESP,Vans,WHT,178,formal,0
SOC,Converse,COL,910,formal,0
CAS,New Balance,NEU,382,casual,0
FAS,Adidas,WHT,856,sport,0
CAS,New Balance,NEU,768,sport,0
ESP,Nike,NEU,860,sport,0
FAS,Converse,WHT,372,formal,0
VIN,New Balance,NEU,624,casual,1
SOC,Vans,WHT,594,formal,0
SOC,Vans,BLK,860,sport,1
CAS,Adidas,NEU,987,casual,1
CAS,New Balance,NEU,159,casual,0
SOC,Adidas,WHT,252,casual,1
ESP,Vans,COL,440,formal,1
SOC,Vans,NEU,213,formal,1
SOC,Nike,WHT,907,casual,0
CAS,New Balance,COL,223,casual,1
SOC,Nike,NEU,786,sport,1
FAS,Adidas,WHT,937,casual,0
VIN,New Balance,WHT,913,casual,1
CAS,New Balance,COL,401,casual,0
ESP,Nike,COL,821,sport,0
SOC,Adidas,BLK,753,sport,0
FAS,Adidas,WHT,703,formal,0
ESP,New Balance,BLK,397,sport,1
FAS,Adidas,WHT,726,formal,0
VIN,New Balance,COL,972,formal,1
CAS,Nike,NEU,406,sport,0
SOC,New Balance,NEU,936,casual,1
VIN,Vans,NEU,555,formal,0
FAS,Vans,NEU,276,formal,1
ESP,Converse,BLK,669,sport,1
VIN,Nike,NEU,343,sport,0
CAS,Adidas,COL,879,sport,1
CAS,Adidas,BLK,779,casual,1
SOC,Adidas,NEU,388,formal,0
ESP,Nike,BLK,107,casual,0
CAS,Nike,WHT,883,casual,0
VIN,Nike,NEU,147,sport,0
FAS,Adidas,NEU,184,sport,1
SOC,Converse,WHT,339,casual,1
SOC,New Balance,NEU,577,casual,1
FAS,Converse,NEU,147,casual,1
FAS,Adidas,COL,605,sport,0
FAS,Converse,COL,978,formal,1
VIN,Vans,BLK,529,sport,1
FAS,Nike,NEU,533,sport,1
ESP,Converse,WHT,787,sport,0
ESP,Converse,WHT,264,formal,1
VIN,Converse,WHT,721,casual,0
VIN,Nike,WHT,624,formal,1
ESP,Adidas,COL,448,casual,1
ESP,Vans,BLK,388,casual,1
SOC,Adidas,COL,163,sport,1
SOC,Vans,NEU,900,casual,1
FAS,Vans,BLK,981,formal,0
CAS,New Balance,WHT,270,sport,1
SOC,New Balance,BLK,557,casual,0
FAS,Nike,BLK,615,casual,1
VIN,New Balance,NEU,205,formal,0
SOC,Converse,WHT,591,sport,0
ESP,Adidas,COL,806,formal,1
SOC,Nike,COL,917,casual,1
CAS,Vans,WHT,562,formal,1
ESP,Nike,NEU,472,sport,1
VIN,New Balance,WHT,269,casual,0
FAS,Converse,BLK,652,formal,1
SOC,Converse,WHT,636,sport,0
FAS,Adidas,WHT,208,casual,1
SOC,New Balance,COL,260,casual,0
FAS,Nike,WHT,923,formal,1
FAS,Converse,COL,319,casual,0
SOC,Adidas,BLK,546,sport,1
VIN,Nike,NEU,506,sport,0
ESP,Converse,NEU,900,casual,1
VIN,New Balance,BLK,183,sport,1
VIN,Nike,WHT,717,sport,1
ESP,Nike,WHT,991,casual,1
FAS,Adidas,COL,174,casual,0
FAS,New Balance,WHT,569,formal,0
ESP,New Balance,BLK,672,sport,0
VIN,Vans,COL,877,casual,1
CAS,Vans,NEU,447,formal,1
FAS,Converse,BLK,394,sport,1
CAS,Converse,NEU,799,sport,1
SOC,Adidas,NEU,762,sport,0
SOC,New Balance,BLK,808,casual,1
SOC,Vans,NEU,284,sport,1
VIN,New Balance,WHT,537,casual,1
FAS,Nike,NEU,790,sport,1
FAS,Nike,WHT,851,casual,1
ESP,Vans,WHT,712,formal,0
FAS,New Balance,COL,385,formal,1
FAS,New Balance,COL,100,casual,1
ESP,Nike,NEU,216,formal,1
CAS,New Balance,COL,726,sport,1
FAS,Converse,COL,475,casual,1
VIN,Vans,NEU,620,formal,1
FAS,Adidas,NEU,431,formal,0
CAS,Converse,COL,193,casual,1
ESP,New Balance,WHT,643,formal,0
FAS,Nike,BLK,461,sport,1
VIN,Converse,BLK,963,casual,1
VIN,Vans,NEU,715,sport,1
VIN,Vans,NEU,550,formal,1
CAS,New Balance,NEU,399,casual,1
ESP,Vans,WHT,785,casual,1
FAS,Converse,WHT,587,sport,1
CAS,Converse,COL,667,formal,0
FAS,Nike,WHT,888,casual,1
VIN,Adidas,NEU,874,sport,0
FAS,New Balance,WHT,154,formal,0
ESP,Nike,WHT,701,formal,1
FAS,Adidas,NEU,349,sport,0
CAS,Adidas,COL,560,casual,1
ESP,Nike,WHT,984,sport,0
FAS,Converse,BLK,248,sport,1
VIN,Nike,NEU,324,sport,0
SOC,Vans,COL,409,sport,0
SOC,Converse,BLK,402,casual,0
FAS,New Balance,WHT,658,formal,0
CAS,New Balance,BLK,561,formal,0
VIN,Nike,NEU,828,formal,1
SOC,Converse,BLK,711,sport,1
FAS,New Balance,WHT,440,formal,1
VIN,New Balance,NEU,353,formal,1
CAS,New Balance,NEU,299,casual,0
ESP,Vans,WHT,158,casual,0
VIN,Nike,BLK,354,casual,1
FAS,Converse,COL,414,sport,0
ESP,New Balance,NEU,349,sport,1
SOC,Vans,BLK,708,casual,0
ESP,Converse,NEU,155,formal,0
VIN,Vans,NEU,381,sport,1
CAS,New Balance,COL,656,formal,1
VIN,Nike,WHT,959,sport,0
SOC,Converse,COL,430,sport,0
VIN,New Balance,COL,237,formal,1
ESP,Adidas,WHT,948,formal,1
CAS,Converse,BLK,252,casual,0
ESP,Converse,COL,363,formal,0
VIN,New Balance,BLK,852,sport,1
FAS,New Balance,COL,377,sport,0
SOC,New Balance,WHT,779,formal,1
SOC,Nike,WHT,701,casual,1
CAS,Adidas,WHT,151,formal,1
CAS,Nike,WHT,801,formal,1
VIN,New Balance,WHT,606,sport,0
VIN,Converse,WHT,541,casual,1
CAS,Adidas,BLK,203,formal,0
SOC,New Balance,NEU,714,casual,0
ESP,Vans,BLK,394,sport,1
VIN,Adidas,NEU,543,sport,0
CAS,Adidas,BLK,627,formal,1
FAS,Converse,WHT,766,formal,0
VIN,Nike,NEU,458,formal,1
VIN,Adidas,BLK,532,sport,1
ESP,Adidas,WHT,143,formal,0
CAS,Vans,NEU,792,casual,1
FAS,Nike,WHT,389,formal,1
CAS,Vans,BLK,929,formal,0
CAS,Adidas,COL,293,formal,0
CAS,Nike,BLK,841,sport,1
ESP,Vans,WHT,797,sport,0
ESP,Nike,WHT,350,sport,1
FAS,Adidas,NEU,406,sport,1
ESP,Vans,WHT,894,sport,0
FAS,Adidas,BLK,475,casual,1
FAS,Converse,COL,623,casual,1
SOC,Adidas,WHT,354,formal,0
CAS,Adidas,COL,451,casual,0
CAS,New Balance,WHT,589,sport,0
ESP,New Balance,BLK,611,formal,0
CAS,Adidas,NEU,649,formal,0
FAS,New Balance,WHT,645,sport,0
FAS,Vans,COL,540,formal,0
CAS,Vans,COL,494,sport,0
CAS,Adidas,WHT,436,formal,1
CAS,Nike,NEU,951,sport,1
SOC,Nike,BLK,326,sport,0
SOC,Vans,NEU,957,casual,0
VIN,Adidas,WHT,356,casual,1
VIN,Vans,COL,527,casual,0
FAS,Vans,NEU,819,sport,0
SOC,Converse,WHT,852,casual,1
SOC,Vans,COL,887,casual,0
SOC,New Balance,WHT,110,formal,1
VIN,Nike,BLK,990,casual,0
ESP,New Balance,COL,163,casual,0
SOC,Adidas,WHT,661,casual,1
FAS,New Balance,NEU,347,casual,0
SOC,Vans,NEU,312,sport,0
FAS,Vans,WHT,339,casual,0
CAS,Converse,NEU,490,sport,1
VIN,Nike,WHT,662,formal,1
FAS,New Balance,NEU,141,casual,0
CAS,New Balance,WHT,782,formal,1
ESP,Nike,COL,637,sport,1
FAS,Converse,COL,873,sport,1
VIN,New Balance,NEU,542,casual,0
ESP,Nike,WHT,698,sport,1
ESP,Adidas,COL,310,sport,1
VIN,Converse,NEU,758,casual,1
SOC,Vans,BLK,649,casual,0
ESP,Adidas,COL,380,formal,0
SOC,Converse,COL,994,casual,1
SOC,Nike,WHT,223,formal,1
FAS,Nike,WHT,753,formal,1
CAS,New Balance,BLK,822,formal,1
FAS,New Balance,NEU,646,formal,0
FAS,Adidas,BLK,566,sport,1
CAS,Adidas,WHT,392,casual,1
FAS,Vans,BLK,204,sport,0
VIN,Adidas,COL,226,sport,1
VIN,Vans,NEU,547,sport,0
FAS,Vans,BLK,139,formal,1
VIN,New Balance,NEU,238,formal,0
SOC,Adidas,NEU,354,casual,0
CAS,New Balance,NEU,610,formal,1
ESP,Vans,COL,801,sport,0
CAS,Adidas,NEU,989,formal,1
FAS,Converse,COL,602,casual,1
FAS,Adidas,NEU,293,casual,1
ESP,Vans,BLK,948,casual,1
FAS,Adidas,WHT,667,formal,0
ESP,Adidas,BLK,870,casual,1
CAS,Adidas,WHT,646,sport,1
CAS,Converse,BLK,170,casual,1
SOC,Converse,WHT,276,formal,1
FAS,New Balance,WHT,263,sport,0
FAS,Converse,BLK,683,formal,1
FAS,Adidas,BLK,277,sport,0
FAS,New Balance,BLK,972,sport,0
VIN,Nike,WHT,389,casual,0
FAS,Nike,NEU,784,sport,1
ESP,Converse,NEU,310,sport,1
VIN,Vans,NEU,788,formal,0
FAS,Converse,BLK,740,casual,1
SOC,Nike,WHT,770,formal,1
ESP,Adidas,COL,877,formal,1
CAS,Converse,WHT,846,sport,1
FAS,New Balance,BLK,596,casual,0
VIN,New Balance,WHT,379,sport,1
SOC,Nike,WHT,275,sport,0
ESP,Nike,BLK,779,casual,1
FAS,Nike,COL,238,sport,1
CAS,Nike,BLK,294,casual,1
CAS,New Balance,WHT,769,formal,0
SOC,Vans,WHT,725,formal,1
VIN,Nike,WHT,939,formal,1
VIN,Adidas,WHT,263,formal,0
CAS,Nike,COL,897,sport,1
FAS,New Balance,COL,372,formal,0
ESP,Nike,COL,393,formal,1
SOC,Nike,COL,433,casual,1
ESP,New Balance,NEU,417,formal,1
ESP,Converse,WHT,318,formal,1
FAS,New Balance,WHT,370,formal,0
VIN,Vans,COL,121,formal,1
CAS,New Balance,NEU,153,formal,0
SOC,Converse,WHT,943,formal,1
VIN,New Balance,BLK,726,formal,1
SOC,New Balance,NEU,642,formal,1
ESP,New Balance,BLK,327,casual,1
SOC,Vans,NEU,934,formal,1
CAS,Vans,BLK,525,sport,0
FAS,Adidas,BLK,371,casual,1
ESP,Vans,NEU,697,sport,1
VIN,Converse,WHT,691,formal,1
ESP,New Balance,BLK,434,sport,1
CAS,Converse,WHT,934,casual,0
FAS,New Balance,COL,755,sport,1
ESP,Nike,WHT,575,casual,1
ESP,Converse,NEU,235,casual,0
CAS,Vans,NEU,857,sport,0
CAS,Vans,WHT,446,formal,1
VIN,New Balance,WHT,873,casual,1
ESP,Nike,COL,480,casual,1
SOC,Converse,WHT,366,sport,0
SOC,Adidas,NEU,691,formal,0
FAS,Adidas,BLK,285,sport,1
VIN,New Balance,BLK,546,formal,0
SOC,New Balance,BLK,559,sport,0
VIN,Nike,WHT,297,sport,0
VIN,Nike,BLK,340,casual,0
FAS,Vans,BLK,740,formal,0
SOC,Adidas,COL,259,casual,0
CAS,Vans,WHT,132,formal,1
SOC,New Balance,WHT,189,sport,1
VIN,Converse,NEU,756,sport,1
SOC,Vans,BLK,992,casual,0
ESP,New Balance,COL,387,sport,1
CAS,Nike,BLK,815,sport,0
SOC,Vans,BLK,299,casual,1
VIN,Nike,BLK,845,casual,1
FAS,Adidas,WHT,118,sport,1
SOC,New Balance,COL,905,formal,1
FAS,Nike,COL,592,casual,0
CAS,Converse,BLK,980,formal,1
SOC,Nike,COL,634,sport,1
ESP,New Balance,NEU,176,sport,1
CAS,Converse,COL,528,casual,1
FAS,Vans,COL,356,casual,0
CAS,Vans,COL,439,sport,1
VIN,Vans,NEU,929,formal,1
CAS,Adidas,NEU,987,casual,1
CAS,Adidas,NEU,593,casual,0
ESP,Vans,NEU,248,sport,0
FAS,New Balance,COL,312,casual,1
SOC,Nike,BLK,457,sport,1
FAS,Nike,WHT,708,casual,1
ESP,New Balance,WHT,353,casual,1
SOC,Nike,BLK,365,formal,0
VIN,Adidas,WHT,586,formal,1
VIN,Adidas,BLK,846,casual,1
SOC,Nike,BLK,839,casual,0
VIN,Converse,NEU,665,formal,1
CAS,Converse,WHT,126,casual,1
FAS,Vans,BLK,985,formal,1
VIN,Adidas,COL,155,sport,1
SOC,Converse,BLK,610,sport,0
ESP,Converse,COL,920,casual,1
CAS,Converse,COL,987,formal,0
SOC,New Balance,WHT,381,formal,0
VIN,Adidas,NEU,911,formal,0
FAS,Adidas,BLK,731,formal,0
CAS,Nike,BLK,683,formal,0
SOC,New Balance,BLK,184,sport,1
CAS,Adidas,NEU,910,sport,0
SOC,Converse,COL,212,sport,0
CAS,New Balance,BLK,635,casual,1
ESP,Converse,COL,528,formal,1
SOC,New Balance,WHT,411,sport,1
CAS,Converse,BLK,490,formal,1
SOC,New Balance,COL,267,sport,1
ESP,New Balance,BLK,495,casual,0
SOC,Converse,NEU,289,casual,1
FAS,Nike,BLK,226,formal,0
FAS,Nike,NEU,872,formal,1
CAS,Adidas,BLK,472,formal,1
SOC,Vans,COL,902,sport,1
VIN,Nike,WHT,541,casual,1
FAS,New Balance,COL,614,sport,1
FAS,New Balance,BLK,947,formal,1
VIN,Converse,WHT,775,formal,1
ESP,Adidas,COL,413,formal,0
ESP,Adidas,BLK,524,formal,1
SOC,Converse,NEU,486,formal,0
VIN,Converse,NEU,271,formal,1
SOC,Nike,NEU,845,formal,0
FAS,Adidas,COL,934,casual,1
CAS,Vans,WHT,268,casual,1
ESP,New Balance,COL,507,sport,0
VIN,New Balance,BLK,139,sport,1
SOC,Nike,COL,806,casual,1
FAS,Vans,NEU,716,formal,1
CAS,Converse,NEU,233,formal,1
FAS,New Balance,COL,633,casual,0
CAS,Converse,NEU,375,formal,1
FAS,New Balance,BLK,484,casual,1
CAS,Converse,NEU,304,casual,1
SOC,New Balance,NEU,370,sport,1
CAS,New Balance,COL,819,formal,0
ESP,Vans,NEU,566,sport,1
CAS,Adidas,COL,249,sport,1
CAS,Converse,BLK,150,formal,1
VIN,Nike,COL,812,formal,1
ESP,Converse,COL,146,casual,1
FAS,Adidas,WHT,684,formal,1
SOC,Nike,BLK,605,sport,1
CAS,Vans,BLK,957,sport,0
CAS,Converse,BLK,776,formal,0
SOC,Adidas,BLK,142,formal,0
FAS,New Balance,NEU,305,formal,0
VIN,Nike,COL,488,formal,1
VIN,Nike,WHT,317,formal,1
FAS,Vans,NEU,910,formal,0
FAS,Converse,NEU,759,casual,1
FAS,Nike,NEU,734,sport,1
VIN,New Balance,WHT,279,formal,0
VIN,Adidas,NEU,386,formal,1
VIN,Nike,BLK,594,formal,0
CAS,Converse,WHT,388,casual,1
FAS,Nike,WHT,252,sport,1
FAS,Adidas,WHT,566,casual,1
SOC,Vans,BLK,719,sport,0
VIN,New Balance,WHT,752,casual,1
FAS,New Balance,COL,902,sport,0
FAS,Vans,COL,213,casual,1
VIN,Converse,COL,888,formal,0
CAS,Adidas,WHT,470,casual,0
SOC,New Balance,COL,804,casual,0
SOC,Adidas,COL,546,casual,0
ESP,Vans,BLK,937,formal,1
SOC,Converse,COL,954,formal,0
SOC,Converse,BLK,283,casual,1
SOC,New Balance,COL,653,sport,0
FAS,New Balance,NEU,957,sport,1
CAS,Vans,WHT,213,sport,1
SOC,New Balance,WHT,688,sport,0
VIN,Adidas,WHT,499,formal,1
ESP,Nike,NEU,621,sport,0
VIN,New Balance,NEU,546,sport,0
SOC,Nike,BLK,725,casual,0
ESP,Converse,COL,949,sport,1
ESP,New Balance,NEU,402,casual,1
VIN,Vans,NEU,283,casual,1
CAS,Nike,NEU,923,casual,0
VIN,Nike,BLK,715,formal,0
VIN,Adidas,WHT,984,formal,1
FAS,Adidas,COL,728,formal,1
FAS,Vans,COL,111,sport,0
ESP,Converse,WHT,793,formal,0
FAS,Converse,NEU,338,sport,1
FAS,New Balance,NEU,958,casual,1
ESP,Adidas,NEU,218,formal,1
VIN,New Balance,WHT,779,sport,0
ESP,Nike,COL,803,sport,1
ESP,Nike,BLK,694,casual,1
SOC,Nike,WHT,144,sport,1
VIN,Nike,WHT,849,casual,1
VIN,New Balance,BLK,975,casual,0
SOC,Adidas,BLK,737,formal,1
FAS,Nike,BLK,214,formal,0
CAS,New Balance,BLK,926,sport,0
SOC,Vans,NEU,753,casual,0
CAS,New Balance,NEU,487,sport,0
SOC,New Balance,WHT,220,sport,0
SOC,Converse,BLK,545,sport,1
ESP,Adidas,WHT,216,sport,1
CAS,New Balance,COL,801,sport,1
VIN,Converse,NEU,492,formal,1
CAS,Vans,WHT,332,sport,0
CAS,Vans,COL,318,formal,1
ESP,New Balance,BLK,291,sport,0
SOC,Vans,BLK,762,sport,1
CAS,Converse,BLK,930,casual,1
FAS,New Balance,NEU,137,formal,0
VIN,Converse,WHT,219,sport,0
VIN,Nike,NEU,270,sport,1
SOC,Vans,COL,293,sport,1
FAS,Converse,BLK,474,casual,1
VIN,Vans,COL,949,sport,0
SOC,New Balance,WHT,966,sport,0
FAS,New Balance,WHT,269,casual,0
ESP,New Balance,WHT,993,sport,1
CAS,Nike,WHT,971,formal,1
FAS,New Balance,WHT,296,casual,1
CAS,Adidas,BLK,904,formal,1
SOC,Converse,NEU,226,formal,0
VIN,New Balance,COL,119,formal,0
CAS,New Balance,NEU,561,formal,1
VIN,Adidas,NEU,146,casual,1
CAS,New Balance,COL,751,sport,0
VIN,Vans,COL,927,casual,1
ESP,Converse,BLK,278,casual,1
VIN,Converse,WHT,215,sport,0
ESP,Adidas,WHT,568,casual,1
ESP,Nike,WHT,806,formal,1
CAS,Nike,COL,785,formal,0
VIN,Vans,BLK,936,sport,0
SOC,Vans,COL,807,casual,1
SOC,New Balance,NEU,908,formal,1
VIN,Converse,COL,754,sport,0
SOC,Nike,NEU,690,sport,1
CAS,Nike,NEU,196,formal,0
FAS,Converse,WHT,654,casual,0
SOC,Converse,WHT,904,sport,1
ESP,New Balance,NEU,758,formal,1
ESP,Adidas,BLK,304,sport,1
CAS,Converse,BLK,442,formal,1
VIN,New Balance,COL,722,formal,0
CAS,Vans,NEU,426,formal,0
VIN,New Balance,COL,595,formal,0
ESP,Adidas,BLK,663,sport,1
SOC,Nike,BLK,279,casual,0
FAS,Converse,WHT,142,formal,0
CAS,Vans,COL,227,sport,0
CAS,Nike,WHT,330,sport,0
SOC,Vans,COL,987,casual,1
FAS,Vans,COL,241,formal,1
ESP,New Balance,NEU,563,casual,0
VIN,Converse,NEU,752,formal,1
SOC,Nike,COL,133,formal,1
CAS,New Balance,COL,644,sport,0
CAS,Converse,BLK,411,formal,0
SOC,Adidas,COL,569,casual,1
VIN,Vans,WHT,358,casual,1
SOC,New Balance,BLK,353,sport,1
VIN,New Balance,WHT,398,formal,1
CAS,New Balance,WHT,892,sport,1
FAS,New Balance,NEU,262,formal,1
SOC,Converse,COL,463,sport,0
ESP,Converse,COL,728,sport,0
FAS,Vans,NEU,111,sport,1
VIN,Vans,NEU,985,formal,1
CAS,Vans,WHT,172,sport,1
VIN,Nike,NEU,741,sport,1
CAS,New Balance,BLK,667,casual,0
VIN,New Balance,COL,601,casual,0
VIN,New Balance,WHT,289,formal,0
VIN,Vans,COL,194,formal,1
ESP,New Balance,COL,116,sport,0
FAS,Adidas,WHT,894,sport,1
SOC,Converse,BLK,597,casual,1
ESP,Converse,WHT,105,sport,0
VIN,Adidas,NEU,132,casual,0
ESP,Converse,NEU,175,sport,1
VIN,Converse,BLK,649,formal,1
SOC,Nike,COL,708,casual,1
VIN,Adidas,COL,654,casual,1
CAS,Adidas,NEU,516,sport,1
VIN,Nike,BLK,772,sport,1
